datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2012-05-23 13:30:00,2.092,1.845,1.123,3.228,1.123,0.434,-0.239,-0.542,0.831,-0.097,0.361,-0.545,3.200,3.625,7.710,1.127,0.456,-1.044,0.484,0.071,0.573,0.991,0.806,1.495,1.906,-0.210,-0.678,0.361,1.116,1.144,2.201,2.201,1.001,1.009,1.024,1.103,1.123,0.439,-0.812,-0.406,0.573,-0.185,1.301,1.670,0.827,0.867,0.986,1.337,1.336,1.333,1.354,1.348,1.342,1.354,1.351,1.351,4.695,1.158,0.432,-7.030,0.604,1.678,0.953,1.773,2.814,0.874,0.728,0.000,203.485,63.034
2012-05-23 14:00:00,2.095,1.845,1.154,3.233,1.154,0.607,-1.196,-0.500,0.811,-0.107,0.362,-0.442,-0.463,0.095,3.821,1.383,0.498,-0.913,0.484,0.074,0.600,0.985,0.804,1.498,2.089,-0.394,-0.573,0.348,1.108,1.140,2.298,2.298,0.999,1.011,1.024,1.103,1.123,0.344,-0.192,-0.379,0.581,-0.179,2.279,1.383,0.899,0.873,0.985,1.342,1.336,1.351,1.354,1.348,1.342,1.354,1.351,1.348,2.767,6.276,0.452,-4.077,0.579,1.605,0.964,2.103,0.570,0.574,0.200,0.000,203.392,62.917
2012-05-23 14:30:00,2.099,1.851,1.197,3.238,1.197,1.507,-2.500,-0.610,0.801,-0.127,0.362,-0.443,-0.559,-1.108,3.889,0.235,0.486,-1.211,0.484,0.076,0.802,0.984,0.804,1.500,2.342,-0.386,-0.519,0.331,1.109,1.140,2.181,2.181,0.998,1.010,1.024,1.103,1.124,0.274,-0.283,-0.381,0.589,-0.182,1.639,1.368,0.983,0.875,0.986,1.344,1.336,1.354,1.354,1.349,1.342,1.354,1.351,1.351,2.377,0.241,0.436,-7.607,0.698,1.417,1.230,2.103,-0.237,-0.391,0.229,0.000,203.326,62.788
2012-05-23 15:00:00,2.097,1.845,1.126,3.236,1.126,1.491,-1.800,-0.677,0.806,-0.087,0.362,-0.495,2.318,-4.929,4.411,0.279,0.508,-1.742,0.484,0.079,0.892,0.985,0.805,1.503,2.326,0.173,-0.557,0.309,1.111,1.141,2.095,2.095,0.999,1.010,1.024,1.105,1.123,1.067,-0.492,-0.399,0.597,-0.183,0.946,1.356,0.933,0.870,0.982,1.345,1.336,1.354,1.348,1.350,1.342,1.354,1.351,1.351,2.274,0.235,0.411,6.731,0.952,2.003,1.553,2.175,-0.145,-5.824,0.211,0.000,203.354,62.839
2012-05-23 15:30:00,2.094,1.841,1.108,3.231,1.108,0.780,12.125,-0.505,0.878,-0.096,0.362,-0.581,1.200,3.385,4.502,-0.544,0.519,-1.028,0.484,0.081,0.976,0.979,0.803,1.497,2.242,0.787,-0.609,0.296,1.113,1.142,1.909,1.909,0.999,1.010,1.024,1.105,1.123,0.810,-0.839,-0.406,0.605,-0.186,0.659,0.987,1.026,0.864,0.974,1.344,1.336,1.354,1.349,1.351,1.342,1.351,1.351,1.351,3.243,0.000,0.362,-9.143,1.199,1.508,1.199,1.826,-12.737,-1.362,0.174,0.000,203.261,62.917
2012-05-24 09:30:00,2.103,1.848,0.643,3.244,0.643,-1.944,-0.840,-0.191,0.721,-0.151,0.361,-0.592,0.755,10.667,0.575,-3.810,0.743,-0.300,0.484,0.082,1.120,0.980,0.803,1.495,2.248,0.821,-0.607,0.293,1.115,1.142,1.917,1.917,0.999,1.010,1.024,1.105,1.124,0.897,-0.855,-0.405,0.606,-0.184,0.673,0.993,1.028,0.865,0.957,1.347,1.336,1.354,1.351,1.352,1.342,1.351,1.350,1.351,0.710,-81.846,0.623,-0.354,1.199,0.965,0.905,1.601,-0.736,-0.243,-0.102,0.000,203.990,62.882
2012-05-24 10:00:00,2.112,1.861,0.514,3.258,0.514,-0.556,-0.708,-0.379,0.743,-0.076,0.361,-0.604,-0.247,0.675,0.266,-0.514,0.869,-0.762,0.484,0.085,0.959,0.983,0.810,1.492,4.005,1.043,-0.586,0.291,1.116,1.143,2.013,2.013,1.000,1.010,1.023,1.105,1.123,6.400,-0.807,-0.418,0.602,-0.176,0.555,0.857,1.005,0.864,0.951,1.340,1.336,1.354,1.351,1.352,1.342,1.354,1.357,1.357,0.451,-0.477,0.631,-8.091,1.005,0.720,0.791,1.249,1.317,-21.143,-0.131,0.000,203.868,62.570
2012-05-24 10:30:00,2.099,1.848,0.606,3.238,0.606,1.538,-0.837,-0.309,0.820,-0.021,0.361,-0.550,-0.136,0.191,0.662,1.972,0.674,-1.629,0.485,0.087,1.000,0.979,0.819,1.495,2.562,1.175,-0.544,0.286,1.118,1.144,2.007,2.007,1.001,1.010,1.024,1.106,1.124,0.153,-0.780,-0.409,0.603,-0.163,0.525,0.738,1.042,0.862,0.951,1.344,1.336,1.354,1.352,1.355,1.342,1.354,1.357,1.357,0.864,1.836,0.541,0.278,0.951,0.535,0.546,0.987,0.987,3.200,0.510,0.000,203.233,62.765
2012-05-24 11:00:00,2.098,1.845,0.653,3.237,0.653,2.816,-3.069,-0.734,0.824,-0.060,0.360,-0.488,0.286,-0.096,0.561,-0.214,0.910,1.807,0.485,0.089,0.912,0.975,0.827,1.493,2.392,1.234,-0.503,0.279,1.120,1.144,1.910,1.910,1.001,1.009,1.023,1.105,1.124,1.135,-0.848,-0.403,0.604,-0.158,0.832,0.729,0.954,0.844,0.956,1.342,1.336,1.354,1.352,1.351,1.343,1.354,1.357,1.356,0.562,-0.159,0.860,0.295,0.702,0.525,0.751,1.031,-6.476,-0.890,0.418,0.000,203.457,62.858
2012-05-24 11:30:00,2.097,1.848,0.697,3.235,0.697,2.362,-11.273,-0.621,0.734,-0.030,0.359,-0.400,0.912,-0.524,0.981,0.306,0.726,3.679,0.484,0.092,0.907,0.971,0.838,1.485,2.465,1.308,-0.437,0.274,1.121,1.145,1.808,1.808,1.002,1.009,1.024,1.105,1.123,2.024,-0.944,-0.396,0.605,-0.152,0.871,0.715,0.943,0.851,0.958,1.347,1.336,1.354,1.352,1.350,1.343,1.354,1.356,1.351,0.876,-0.085,0.643,0.412,0.741,0.453,0.709,1.149,-1.037,-0.204,0.071,0.000,203.111,62.780
2012-05-24 12:00:00,2.101,1.848,0.666,3.242,0.666,-0.538,-4.226,-0.585,0.748,-0.045,0.358,-0.356,0.579,-0.500,0.896,0.098,0.799,-2.459,0.485,0.094,0.779,0.961,0.846,1.474,2.803,1.382,-0.386,0.267,1.120,1.145,1.801,1.801,1.002,1.008,1.023,1.105,1.124,1.346,-1.089,-0.391,0.603,-0.141,0.738,0.706,0.925,0.845,0.958,1.352,1.336,1.351,1.352,1.352,1.343,1.354,1.356,1.352,0.879,0.947,0.604,0.889,1.121,0.564,0.854,1.247,-2.415,-0.621,-0.046,0.000,203.270,62.702
2012-05-24 12:30:00,2.097,1.848,0.665,3.236,0.665,-2.545,-5.930,-0.577,0.764,-0.039,0.357,-0.361,0.788,-0.105,1.323,0.599,0.769,27.500,0.485,0.096,0.644,0.949,0.855,1.464,2.486,1.648,-0.378,0.255,1.120,1.144,1.920,1.920,1.001,1.009,1.024,1.105,1.123,0.178,-1.379,-0.413,0.598,-0.135,0.565,0.759,0.821,0.845,0.959,1.354,1.336,1.351,1.353,1.352,1.343,1.354,1.356,1.352,0.943,0.012,0.616,0.417,0.813,0.514,0.601,1.149,-3.383,-1.067,-0.119,0.000,203.139,62.780
2012-05-24 13:00:00,2.101,1.851,0.659,3.241,0.659,-0.467,-7.225,-0.795,0.722,-0.051,0.357,-0.372,0.952,0.662,0.943,0.691,0.807,6.167,0.484,0.099,0.673,0.935,0.861,1.453,2.564,1.640,-0.372,0.243,1.117,1.143,1.963,1.963,1.001,1.009,1.023,1.105,1.125,-1.042,-1.833,-0.432,0.590,-0.135,0.680,0.834,0.850,0.840,0.963,1.355,1.336,1.351,1.351,1.352,1.343,1.356,1.355,1.352,0.669,0.715,0.631,0.562,0.743,0.757,0.814,1.394,-1.191,-0.170,0.133,0.000,203.457,62.780
2012-05-24 13:30:00,2.104,1.855,0.685,3.247,0.685,-0.320,-2.550,-0.808,0.708,-0.064,0.356,-0.378,-1.652,2.050,0.618,-10.766,0.859,13.500,0.484,0.101,0.714,0.921,0.870,1.443,2.819,1.909,-0.351,0.228,1.115,1.142,2.131,2.131,1.000,1.009,1.024,1.105,1.125,-1.037,-2.184,-0.447,0.581,-0.130,1.000,0.928,0.761,0.847,0.963,1.358,1.336,1.352,1.351,1.354,1.344,1.356,1.352,1.352,0.312,-15.302,0.673,0.579,0.545,1.519,1.091,1.648,1.588,1.321,0.625,0.000,203.709,62.741
2012-05-24 14:00:00,2.102,1.848,0.666,3.243,0.666,0.258,-0.910,-0.319,0.733,-0.034,0.355,-0.377,-14.833,1.833,3.893,1.475,0.870,-1.477,0.484,0.103,0.734,0.915,0.876,1.433,2.828,2.881,-0.311,0.212,1.113,1.141,2.254,2.254,1.000,1.009,1.023,1.105,1.125,-0.581,-2.169,-0.463,0.576,-0.130,0.927,0.901,0.710,0.838,0.959,1.361,1.336,1.352,1.353,1.353,1.344,1.356,1.352,1.354,1.872,1.079,0.614,0.273,0.624,1.637,1.048,1.976,0.062,1.908,0.121,0.000,203.242,62.675
2012-05-24 14:30:00,2.098,1.848,0.607,3.237,0.607,6.500,-0.748,-0.377,0.733,-0.063,0.355,-0.362,0.000,0.931,0.311,-3.225,0.688,3.750,0.484,0.105,0.717,0.917,0.877,1.423,2.832,7.500,-0.208,0.200,1.111,1.140,2.316,2.316,1.000,1.009,1.024,1.105,1.125,-0.114,-1.857,-0.444,0.570,-0.126,0.634,0.796,0.608,0.816,0.948,1.360,1.336,1.352,1.353,1.353,1.344,1.356,1.355,1.356,2.126,-0.855,0.477,0.199,0.934,1.490,1.300,1.968,-0.123,0.506,0.115,0.000,203.205,62.780
2012-05-24 15:00:00,2.103,1.851,0.608,3.244,0.608,-1.556,-0.756,-0.440,0.695,-0.052,0.354,-0.361,0.244,0.600,0.502,1.300,0.703,4.111,0.484,0.107,0.718,0.919,0.876,1.415,2.729,-13.562,-0.170,0.180,1.110,1.139,2.411,2.411,1.000,1.009,1.023,1.105,1.126,-0.000,-1.685,-0.419,0.563,-0.127,0.667,0.827,0.636,0.809,0.947,1.359,1.336,1.352,1.353,1.354,1.344,1.356,1.355,1.356,1.058,1.495,0.527,0.258,0.684,2.115,1.595,2.085,0.756,-26.000,0.042,0.000,203.616,62.769
2012-05-24 15:30:00,2.110,1.858,0.733,3.256,0.733,-3.053,-1.153,-0.393,0.589,-0.046,0.354,-0.393,4.500,5.667,1.006,194.462,0.851,-2.677,0.484,0.109,0.783,0.925,0.874,1.412,3.078,-4.122,-0.109,0.159,1.109,1.139,2.635,2.635,1.000,1.009,1.024,1.105,1.125,-1.273,-1.488,-0.398,0.553,-0.118,1.659,1.092,0.711,0.812,0.939,1.362,1.336,1.356,1.358,1.359,1.344,1.356,1.356,1.354,1.076,11.892,0.676,0.236,0.947,1.618,1.212,1.808,-0.545,-1.185,0.013,0.000,204.345,62.769
2012-05-28 09:30:00,2.099,1.849,1.217,3.239,1.217,0.868,-0.756,-2.373,0.582,-0.021,0.354,-0.403,1.353,1.882,0.376,0.992,0.623,2.653,0.484,0.110,0.704,0.924,0.876,1.408,2.062,-4.102,-0.117,0.155,1.109,1.139,2.503,2.503,1.001,1.009,1.024,1.105,1.125,-11.667,-1.475,-0.430,0.546,-0.119,1.726,1.077,0.740,0.812,0.938,1.361,1.336,1.352,1.352,1.352,1.344,1.356,1.356,1.353,0.129,0.963,0.437,0.602,0.719,0.921,0.872,1.472,-0.586,-0.891,-0.297,0.000,204.541,63.147
2012-05-28 10:00:00,2.106,1.852,1.013,3.249,1.013,0.915,-2.263,-1.812,0.510,0.003,0.354,-0.487,1.120,1.971,0.618,1.862,0.836,inf,0.484,0.112,0.733,0.917,0.865,1.399,2.281,-4.000,-0.163,0.153,1.107,1.138,1.772,1.772,1.000,1.008,1.023,1.105,1.126,0.741,-1.655,-0.533,0.537,-0.109,1.564,1.020,0.809,0.815,0.928,1.355,1.336,1.352,1.352,1.352,1.344,1.355,1.356,1.355,0.332,1.145,0.670,1.697,0.618,0.681,0.646,1.177,1.168,2.994,-0.417,0.000,205.083,63.124
2012-05-28 10:30:00,2.109,1.856,0.887,3.254,0.887,2.528,-5.018,-1.179,0.463,-0.035,0.353,-0.646,1.265,1.938,0.757,-1.547,0.841,-3.152,0.484,0.114,0.726,0.917,0.861,1.396,2.384,-4.523,-0.231,0.145,1.109,1.139,1.688,1.688,1.001,1.008,1.023,1.106,1.126,0.806,-1.949,-0.635,0.518,-0.109,0.996,1.056,0.797,0.816,0.932,1.338,1.336,1.355,1.355,1.355,1.344,1.355,1.356,1.353,0.193,-1.650,0.763,14.000,0.675,0.645,0.544,0.990,0.792,64.750,0.359,0.000,205.335,63.112
2012-05-28 11:00:00,2.111,1.856,0.762,3.256,0.762,3.508,inf,-1.586,0.427,-0.045,0.352,-0.826,1.846,1.553,0.569,-0.240,0.789,-7.905,0.484,0.117,0.757,0.919,0.864,1.395,2.127,-6.419,-0.311,0.141,1.112,1.140,1.712,1.712,1.001,1.008,1.023,1.107,1.125,1.750,-2.187,-0.698,0.497,-0.109,0.786,1.053,0.765,0.808,0.928,1.333,1.336,1.355,1.355,1.356,1.344,1.355,1.354,1.358,-0.169,0.108,0.805,3.419,1.000,0.499,0.770,1.035,2.960,-1.837,0.258,0.000,205.456,63.096
2012-05-28 11:30:00,2.114,1.862,0.852,3.261,0.852,4.031,-1.843,-2.068,0.412,-0.018,0.351,-1.064,2.319,1.564,0.894,0.365,1.228,175.000,0.483,0.118,0.731,0.927,0.868,1.394,2.383,-6.828,-0.407,0.153,1.114,1.141,1.712,1.712,1.002,1.008,1.023,1.107,1.126,2.656,-2.125,-0.768,0.475,-0.110,0.988,1.210,0.778,0.827,0.930,1.332,1.336,1.356,1.356,1.361,1.344,1.355,1.353,1.360,-0.073,0.504,1.179,2.027,1.195,0.681,0.700,1.154,-0.991,-0.782,0.250,0.000,205.559,63.034
2012-05-28 12:00:00,2.108,1.856,0.778,3.253,0.778,1.960,-1.725,-3.062,0.415,-0.007,0.350,-1.423,2.109,1.534,1.734,-2.502,1.353,5.516,0.483,0.120,0.707,0.952,0.866,1.392,2.000,-6.000,-0.547,0.173,1.118,1.142,1.614,1.614,1.001,1.009,1.023,1.107,1.126,2.080,-1.851,-0.879,0.455,-0.109,1.050,1.166,0.738,0.852,0.928,1.329,1.336,1.356,1.356,1.358,1.344,1.355,1.355,1.361,1.309,-3.349,1.436,1.290,0.683,0.830,0.805,1.234,-2.078,-1.855,0.092,0.000,205.559,63.190
2012-05-28 12:30:00,2.114,1.862,0.796,3.261,0.796,4.293,-1.156,-2.855,0.383,0.017,0.348,-1.838,1.868,1.591,1.909,1.864,2.294,2.813,0.483,0.122,0.673,0.991,0.865,1.394,2.242,-4.925,-0.770,0.196,1.121,1.143,1.567,1.567,1.001,1.008,1.023,1.107,1.128,1.917,-1.601,-0.994,0.433,-0.103,0.809,0.949,0.727,0.890,0.926,1.315,1.336,1.356,1.356,1.358,1.344,1.356,1.354,1.361,1.592,2.500,3.539,0.873,0.502,0.848,0.633,1.181,-2.288,-3.188,-0.009,0.000,205.466,63.007
2012-05-28 13:00:00,2.120,1.862,0.708,3.270,0.708,14.533,-1.073,-8.215,0.373,-0.009,0.345,-2.130,11.154,2.322,5.107,0.436,2.618,1.886,0.482,0.124,0.632,1.058,0.868,1.398,2.848,-3.464,-1.115,0.215,1.124,1.144,1.589,1.589,1.002,1.009,1.024,1.107,1.128,3.385,-1.312,-1.120,0.411,-0.096,0.709,0.844,0.699,0.869,0.925,1.310,1.341,1.356,1.357,1.359,1.344,1.356,1.364,1.366,-3.417,0.410,4.399,0.879,0.594,1.420,0.848,1.448,-0.643,4.720,0.482,0.000,205.494,62.839
2012-05-28 13:30:00,2.114,1.862,0.722,3.261,0.722,2.725,-2.970,-8.654,0.404,-0.001,0.343,-2.560,-7.429,3.033,2.641,5.933,1.359,1.463,0.482,0.126,0.594,1.086,0.869,1.400,2.155,-3.075,-1.806,0.216,1.126,1.145,1.548,1.548,1.003,1.008,1.023,1.107,1.126,3.854,-1.276,-1.231,0.391,-0.095,0.633,0.845,0.691,0.876,0.922,1.316,1.341,1.356,1.358,1.360,1.344,1.356,1.365,1.366,18.524,5.189,1.622,0.766,0.804,1.704,1.141,1.634,-0.610,-0.274,0.538,0.000,205.466,63.010
2012-05-28 14:00:00,2.112,1.862,0.992,3.259,0.992,2.709,-1.292,-10.279,0.418,0.015,0.341,-3.073,11.652,4.424,1.717,-1.986,1.377,1.372,0.481,0.128,0.578,1.100,0.870,1.401,2.250,-2.737,-3.391,0.184,1.128,1.146,1.513,1.513,1.002,1.009,1.024,1.107,1.128,2.526,-1.271,-1.380,0.372,-0.089,3.693,1.259,0.859,0.888,0.940,1.340,1.341,1.356,1.358,1.360,1.344,1.356,1.365,1.364,2.600,-2.457,1.721,0.813,0.640,2.323,1.158,1.923,0.092,-0.590,-0.179,0.000,205.242,62.983
2012-05-28 14:30:00,2.113,1.859,1.024,3.260,1.024,5.333,-1.466,16.300,0.408,-0.010,0.339,-3.913,-2.842,23.375,1.346,1.988,1.270,1.205,0.481,0.130,0.595,1.106,0.874,1.399,2.391,-2.946,-10.333,0.145,1.132,1.148,1.454,1.454,1.002,1.008,1.024,1.107,1.128,2.116,-1.333,-1.642,0.353,-0.082,3.069,1.123,0.947,0.894,0.946,1.340,1.341,1.356,1.358,1.360,1.344,1.354,1.363,1.360,1.292,1.842,1.610,0.717,0.621,1.732,1.556,2.012,-2.569,2.393,-0.353,0.000,205.148,62.932
2012-05-28 15:00:00,2.119,1.866,1.194,3.269,1.194,4.654,-4.016,-6.000,0.385,-0.033,0.338,-4.794,0.293,-1.208,2.250,-2.331,1.275,0.873,0.480,0.131,0.692,1.101,0.877,1.401,2.357,-3.190,15.214,0.100,1.136,1.150,1.421,1.421,1.002,1.008,1.024,1.107,1.129,1.957,-1.442,-1.901,0.335,-0.076,1.840,1.365,1.075,0.920,0.948,1.341,1.341,1.357,1.360,1.363,1.344,1.353,1.361,1.358,2.626,-2.894,1.760,0.435,0.706,2.068,1.792,2.093,3.096,0.177,-0.364,0.000,205.877,62.971
2012-05-28 15:30:00,2.113,1.862,1.385,3.259,1.385,1.754,-9.259,-7.463,0.419,0.051,0.336,-5.696,-0.062,-0.228,2.026,0.038,1.091,0.862,0.480,0.133,0.727,1.088,0.885,1.403,2.296,-14.172,5.188,0.045,1.142,1.152,1.402,1.402,1.001,1.008,1.024,1.107,1.129,2.551,-1.624,-2.224,0.319,-0.070,1.967,1.485,1.198,0.925,0.957,1.347,1.341,1.359,1.363,1.365,1.345,1.355,1.361,1.359,3.026,0.172,1.547,0.408,0.418,1.467,1.309,1.807,4.422,3.868,-0.363,0.000,205.410,63.022
2012-05-29 09:30:00,2.116,1.863,1.112,3.265,1.112,-33.000,89.667,-13.387,0.316,0.116,0.335,-6.239,-4.939,-0.264,1.311,3.270,1.022,1.173,0.480,0.134,0.731,1.078,0.888,1.403,2.154,-14.750,5.082,0.037,1.145,1.153,1.396,1.396,1.001,1.008,1.023,1.108,1.129,3.227,-1.756,-2.386,0.311,-0.070,1.833,1.633,1.176,0.931,0.955,1.347,1.341,1.362,1.362,1.362,1.345,1.359,1.360,1.361,4.227,1.818,1.604,0.659,0.784,0.637,0.912,1.481,-2.228,-0.960,-0.222,0.000,206.082,63.128
2012-05-29 10:00:00,2.111,1.859,0.661,3.256,0.661,3.320,-5.761,28.000,0.347,0.056,0.333,-6.162,1.409,-1.333,0.617,-0.559,1.171,0.873,0.479,0.136,0.897,1.058,0.902,1.404,2.043,-15.036,4.769,0.037,1.148,1.155,1.420,1.420,1.000,1.008,1.024,1.107,1.129,5.429,-1.904,-2.866,0.299,-0.063,1.097,1.502,1.104,0.925,0.950,1.344,1.341,1.362,1.362,1.362,1.349,1.361,1.359,1.361,1.868,-0.317,2.003,0.445,1.164,0.464,0.655,1.176,4.320,1.144,-0.434,0.000,205.858,63.221
2012-05-29 10:30:00,2.104,1.852,0.797,3.246,0.797,-0.393,-4.256,-13.056,0.461,0.069,0.331,-6.444,0.806,0.944,0.827,-3.281,0.915,0.564,0.478,0.137,0.885,1.056,0.913,1.404,1.949,-13.030,4.169,0.035,1.150,1.156,1.419,1.419,1.000,1.008,1.024,1.107,1.129,32.000,-1.896,-3.446,0.294,-0.056,0.502,1.387,1.141,0.949,0.956,1.316,1.341,1.362,1.362,1.361,1.354,1.361,1.359,1.357,2.301,-2.876,1.717,0.277,0.769,0.615,0.560,0.987,0.617,-0.115,0.425,0.000,205.232,63.221
2012-05-29 11:00:00,2.105,1.852,1.181,3.247,1.181,-5.667,-3.889,6.040,0.455,0.035,0.330,-6.878,-0.371,0.345,0.771,2.370,0.720,0.270,0.478,0.139,0.938,1.061,0.924,1.404,1.701,-13.733,3.310,0.038,1.153,1.156,1.362,1.362,0.999,1.008,1.024,1.107,1.129,0.053,-1.830,-4.860,0.296,-0.050,1.179,1.169,1.279,0.968,0.965,1.314,1.341,1.362,1.362,1.358,1.354,1.361,1.359,1.354,3.752,2.033,1.303,0.088,0.825,0.555,0.807,1.045,0.463,0.149,0.302,0.000,204.980,63.131
2012-05-29 11:30:00,2.105,1.852,1.261,3.248,1.261,-3.611,-2.735,2.500,0.484,0.040,0.330,-6.901,-1.527,0.391,0.960,0.406,0.709,0.332,0.477,0.141,0.921,1.067,0.934,1.404,1.787,-16.261,2.602,0.038,1.155,1.157,1.297,1.297,0.999,1.007,1.024,1.107,1.130,-1.682,-1.808,-8.000,0.300,-0.040,1.341,1.130,1.271,0.987,0.972,1.302,1.341,1.362,1.362,1.355,1.354,1.361,1.359,1.355,2.596,0.425,1.118,0.164,0.862,0.737,0.706,1.141,-1.209,1.426,0.311,0.000,204.952,63.104
2012-05-29 12:00:00,2.110,1.859,1.265,3.255,1.265,1.067,-0.530,-16.500,0.495,0.021,0.329,-5.975,-7.893,0.077,0.997,-0.548,0.642,0.429,0.476,0.142,0.952,1.074,0.939,1.403,2.095,-12.259,2.407,0.039,1.157,1.158,1.307,1.307,0.999,1.007,1.023,1.107,1.130,5.111,-1.819,-14.750,0.305,-0.039,0.948,0.975,1.345,0.972,0.972,1.308,1.341,1.362,1.362,1.356,1.354,1.361,1.357,1.357,2.186,-0.526,0.861,0.209,1.039,0.732,0.721,1.231,-0.041,-0.574,0.092,0.000,205.111,63.014
2012-05-29 12:30:00,2.124,1.872,1.207,3.277,1.207,0.352,-0.278,-3.047,0.453,0.021,0.329,-4.735,0.711,-0.468,-6.111,-0.148,0.715,0.774,0.476,0.144,0.838,1.076,0.934,1.404,3.886,-8.235,2.234,0.038,1.158,1.158,1.422,1.422,0.999,1.007,1.024,1.107,1.129,0.607,-1.802,-27.167,0.310,-0.033,0.701,0.788,1.326,0.953,0.971,1.313,1.341,1.362,1.361,1.358,1.354,1.365,1.366,1.366,-3.962,-0.134,0.714,0.358,0.953,0.791,0.635,1.188,0.147,-1.393,0.002,0.000,205.111,62.585
2012-05-29 13:00:00,2.128,1.872,1.067,3.283,1.067,0.446,0.288,-0.939,0.452,0.035,0.329,-3.843,0.166,1.644,-1.915,-0.042,0.639,0.873,0.475,0.145,0.810,1.067,0.927,1.405,5.132,-5.045,2.317,0.039,1.154,1.157,1.567,1.567,1.000,1.007,1.024,1.106,1.131,0.307,-1.729,-15.100,0.314,-0.032,0.448,0.791,1.381,0.909,0.954,1.307,1.341,1.362,1.358,1.360,1.354,1.369,1.370,1.372,-3.349,-0.072,0.414,0.331,0.658,0.897,0.778,1.467,1.651,0.462,0.343,0.000,205.111,62.480
2012-05-29 13:30:00,2.124,1.872,0.947,3.276,0.947,0.474,0.378,-0.786,0.440,0.045,0.330,-3.106,0.162,0.789,-2.880,-0.886,0.560,0.669,0.474,0.147,0.866,1.025,0.919,1.405,4.475,-2.807,2.380,0.039,1.150,1.155,1.738,1.738,1.001,1.007,1.023,1.106,1.131,0.305,-1.432,-9.929,0.317,-0.028,0.170,0.725,1.305,0.882,0.946,1.307,1.341,1.362,1.355,1.369,1.354,1.369,1.370,1.371,-7.618,-0.609,0.394,0.248,0.772,0.787,1.069,1.634,1.651,1.758,0.563,0.000,204.952,62.558
2012-05-29 14:00:00,2.112,1.862,0.960,3.259,0.960,1.310,0.657,-0.796,0.444,0.033,0.331,-2.723,0.446,0.528,1.205,-0.273,0.388,0.298,0.474,0.148,0.839,0.989,0.911,1.405,2.571,-1.274,2.368,0.070,1.147,1.154,1.767,1.767,1.002,1.006,1.023,1.106,1.131,0.544,-1.199,-7.353,0.319,-0.023,0.497,0.663,1.162,0.886,0.949,1.300,1.341,1.362,1.357,1.363,1.354,1.368,1.368,1.365,2.706,-0.438,0.212,0.140,0.779,1.483,1.082,1.912,1.072,1.946,0.099,0.000,204.728,62.819
2012-05-29 14:30:00,2.108,1.855,0.970,3.252,0.970,-11.250,1.060,5.434,0.430,-0.021,0.332,-2.528,1.364,0.447,1.177,-0.120,0.270,0.560,0.473,0.150,0.817,0.953,0.910,1.405,2.139,-0.231,2.034,0.105,1.144,1.153,1.754,1.754,1.002,1.006,1.023,1.106,1.132,1.087,-1.000,-6.500,0.318,-0.023,0.874,0.628,1.175,0.862,0.950,1.301,1.341,1.362,1.358,1.358,1.354,1.368,1.368,1.363,7.836,-0.237,0.141,0.362,0.948,1.262,1.551,1.999,-0.759,-0.492,0.059,0.000,204.728,62.948
2012-05-29 15:00:00,2.113,1.859,0.962,3.261,0.962,3.414,0.906,-4.792,0.411,-0.076,0.333,-2.405,3.194,0.407,1.327,2.262,0.301,0.647,0.472,0.151,0.766,0.891,0.910,1.403,2.341,0.171,2.550,0.121,1.141,1.152,1.758,1.758,1.002,1.006,1.022,1.106,1.132,1.182,-0.750,-7.062,0.319,-0.026,0.877,0.648,1.085,0.850,0.947,1.300,1.341,1.362,1.360,1.360,1.354,1.368,1.368,1.360,2.481,6.453,0.164,0.380,0.848,1.456,1.801,2.062,0.015,-0.185,-0.066,0.000,204.952,62.858
2012-05-29 15:30:00,2.122,1.866,0.958,3.274,0.958,-1.289,0.215,-2.579,0.390,-0.061,0.334,-2.285,1.000,0.408,1.594,-8.022,0.556,1.144,0.471,0.153,0.700,0.822,0.912,1.398,2.552,0.522,-2.700,0.156,1.138,1.150,1.749,1.749,1.002,1.006,1.022,1.107,1.131,1.105,-0.471,-5.895,0.320,-0.030,0.896,0.714,0.965,0.818,0.945,1.302,1.341,1.362,1.365,1.365,1.354,1.368,1.368,1.362,1.454,-16.155,0.438,0.520,0.879,1.009,1.316,1.736,-2.303,-3.631,-0.363,0.000,205.868,62.874
2012-05-30 09:30:00,2.106,1.855,1.637,3.249,1.637,4.026,-0.125,-46.857,0.461,-0.102,0.334,-2.050,0.750,0.467,2.500,-2.711,0.851,0.757,0.471,0.154,0.728,0.816,0.912,1.396,2.379,0.531,-2.455,0.160,1.137,1.149,1.739,1.739,1.001,1.006,1.022,1.107,1.132,1.421,-0.345,-5.238,0.324,-0.033,1.073,0.817,0.963,0.819,0.947,1.303,1.341,1.361,1.365,1.365,1.354,1.368,1.366,1.361,0.706,-1.243,1.012,0.389,0.891,0.702,0.954,1.416,-0.215,-0.636,-0.019,0.000,204.616,62.975
