datetime,F0,F1,F3,F5,F6,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2012-06-08 11:30:00,0.216,0.755,4.336,0.354,2.168,0.231,0.436,inf,0.132,0.339,0.510,3.995,3.405,0.914,-6.464,0.847,-5.792,0.018,0.225,1.473,1.542,1.458,1.325,0.725,-0.226,-0.270,0.435,0.680,0.628,1.938,1.938,0.996,1.010,1.019,1.050,1.088,0.755,0.001,0.458,-69.800,0.233,1.634,1.148,0.741,1.666,1.723,1.353,0.461,0.452,0.451,0.451,0.447,0.447,0.447,0.448,0.921,11.365,0.839,-1.048,1.275,1.712,1.561,1.477,-0.385,0.230,2.662,0.000,38.229,107.957
2012-06-08 12:00:00,0.217,0.755,3.842,0.356,1.921,0.196,0.356,-3.253,0.124,0.340,0.522,4.095,45.889,0.877,5.823,0.762,-14.222,0.016,0.224,1.683,1.538,1.459,1.335,1.356,-0.144,-0.283,0.423,0.682,0.629,1.937,1.937,0.996,1.009,1.020,1.050,1.088,1.132,0.053,0.488,-175.000,0.238,1.057,0.971,0.765,1.646,1.719,1.358,0.461,0.454,0.451,0.449,0.447,0.447,0.446,0.448,0.947,-4.845,0.837,-0.853,1.980,1.417,1.395,1.365,-0.831,0.488,0.592,0.000,38.400,107.957
2012-06-08 12:30:00,0.218,0.759,3.457,0.356,1.728,0.156,0.266,-3.896,0.120,0.340,0.542,2.703,12.154,0.813,4.225,0.666,4.477,0.014,0.224,1.752,1.534,1.460,1.349,1.432,-0.055,-0.287,0.414,0.683,0.630,1.906,1.906,0.997,1.008,1.020,1.049,1.088,1.748,0.113,0.519,-350.000,0.241,0.427,0.857,0.747,1.644,1.716,1.357,0.461,0.454,0.451,0.450,0.447,0.447,0.448,0.450,0.936,6.477,0.818,-0.860,2.107,1.275,1.281,1.259,-2.637,0.436,0.872,0.000,38.480,107.983
2012-06-08 13:00:00,0.218,0.760,3.978,0.357,1.989,0.094,0.244,75.500,0.110,0.339,0.551,1.216,11.500,0.797,1.196,0.571,-1.523,0.012,0.223,1.814,1.528,1.460,1.359,1.229,0.039,-0.305,0.389,0.685,0.632,1.834,1.834,0.998,1.007,1.019,1.049,1.089,3.261,0.158,0.542,118.333,0.245,1.116,1.016,0.794,1.649,1.721,1.359,0.461,0.454,0.452,0.452,0.447,0.447,0.448,0.449,0.870,1.156,0.702,0.103,1.901,1.175,1.205,1.137,-1.074,-0.016,0.667,0.000,38.811,108.642
2012-06-08 13:30:00,0.218,0.757,4.678,0.357,2.339,0.071,0.222,12.792,0.108,0.336,0.557,1.735,0.050,0.830,0.910,0.509,-1.457,0.011,0.222,1.797,1.523,1.460,1.372,1.227,0.094,-0.304,0.373,0.686,0.632,1.701,1.701,0.999,1.006,1.020,1.049,1.088,-4.154,0.192,0.557,51.571,0.247,2.622,1.228,0.854,1.664,1.730,1.366,0.461,0.453,0.453,0.453,0.447,0.447,0.448,0.450,0.800,1.046,0.608,0.585,1.731,1.343,1.346,1.289,0.731,-0.049,0.470,0.000,38.861,108.794
2012-06-08 14:00:00,0.219,0.761,4.411,0.359,2.206,0.069,0.175,18.444,0.101,0.333,0.555,2.147,1.397,0.770,2.348,0.498,-0.303,0.009,0.222,1.740,1.521,1.459,1.383,1.770,0.059,-0.279,0.381,0.687,0.633,1.683,1.683,1.001,1.005,1.021,1.049,1.088,0.265,0.214,0.561,30.750,0.249,1.478,1.110,0.860,1.665,1.725,1.366,0.461,0.453,0.453,0.453,0.447,0.447,0.448,0.452,0.787,4.624,0.524,0.732,1.502,1.707,1.598,1.489,-1.382,-0.656,-0.449,0.000,39.031,108.844
2012-06-08 14:30:00,0.219,0.761,4.425,0.358,2.212,0.074,0.253,4.296,0.093,0.330,0.539,2.566,2.318,0.736,-7.097,0.494,-0.659,0.008,0.221,1.708,1.515,1.459,1.390,1.287,0.020,-0.259,0.374,0.689,0.634,1.558,1.558,1.003,1.006,1.021,1.049,1.089,1.523,0.224,0.556,19.150,0.247,0.774,1.017,0.849,1.675,1.727,1.369,0.461,0.453,0.453,0.453,0.447,0.447,0.450,0.454,0.796,-0.374,0.543,0.500,1.985,1.612,1.551,1.482,0.421,-0.659,-0.166,0.000,38.991,108.870
2012-06-08 15:00:00,0.220,0.764,4.233,0.360,2.117,0.082,0.258,28.667,0.101,0.327,0.516,3.234,2.960,0.736,0.387,0.484,17.100,0.006,0.221,1.623,1.510,1.459,1.397,2.019,-0.027,-0.242,0.366,0.689,0.635,1.526,1.526,1.004,1.005,1.022,1.048,1.089,1.644,0.236,0.551,14.214,0.243,0.791,1.073,0.837,1.672,1.717,1.372,0.461,0.453,0.453,0.453,0.447,0.447,0.449,0.455,0.779,0.616,0.519,0.317,1.687,1.556,1.495,1.484,0.236,-0.190,0.265,0.000,38.911,107.995
2012-06-08 15:30:00,0.220,0.765,4.125,0.360,2.063,0.047,0.278,12.400,0.092,0.324,0.478,25.379,3.187,0.583,-0.001,0.423,9.550,0.004,0.220,1.592,1.514,1.461,1.406,1.764,-0.190,-0.229,0.361,0.691,0.636,1.615,1.615,1.005,1.006,1.022,1.048,1.090,2.406,0.204,0.530,14.310,0.238,0.729,1.175,0.788,1.690,1.701,1.374,0.461,0.453,0.453,0.455,0.447,0.448,0.450,0.453,0.752,-0.241,0.456,0.000,1.717,1.652,1.567,1.617,0.015,-2.379,0.100,0.000,39.112,108.502
2012-06-11 09:30:00,0.218,0.756,5.222,0.356,2.611,0.244,0.380,-2.961,0.118,0.325,0.489,-0.561,3.422,0.730,1.170,0.795,1.281,0.004,0.220,1.708,1.517,1.460,1.408,0.462,-0.182,-0.231,0.358,0.691,0.636,1.623,1.623,1.004,1.005,1.022,1.048,1.090,16.500,0.223,0.555,17.783,0.240,0.865,1.126,0.782,1.686,1.702,1.375,0.461,0.453,0.453,0.456,0.450,0.450,0.450,0.450,0.940,0.937,0.858,2.135,1.723,1.811,1.647,1.590,0.480,-0.496,0.258,0.000,38.049,106.741
2012-06-11 10:00:00,0.217,0.756,4.681,0.356,2.340,0.343,0.363,98.000,0.129,0.330,0.507,1.241,-10.769,0.982,1.109,0.972,1.040,0.003,0.220,1.797,1.519,1.459,1.404,0.317,-0.120,-0.239,0.353,0.689,0.635,1.633,1.633,1.003,1.005,1.023,1.048,1.090,0.746,0.277,0.595,19.095,0.246,0.901,0.857,0.809,1.658,1.700,1.385,0.461,0.453,0.453,0.456,0.450,0.450,0.450,0.450,1.239,1.009,0.943,1.212,1.733,1.428,1.397,1.284,0.349,-0.469,0.355,0.000,37.878,106.538
2012-06-11 10:30:00,0.220,0.765,3.629,0.360,1.815,0.282,0.267,2.033,0.114,0.334,0.517,1.419,-0.098,0.520,14.980,0.838,0.803,0.002,0.219,1.736,1.516,1.460,1.402,1.004,-0.019,-0.252,0.348,0.687,0.635,1.637,1.637,1.002,1.004,1.022,1.048,1.089,1.140,0.321,0.620,16.542,0.243,0.715,0.821,0.791,1.627,1.712,1.388,0.461,0.453,0.453,0.452,0.450,0.450,0.450,0.450,1.008,7.677,0.979,0.407,2.016,1.371,1.358,1.212,0.271,-0.242,0.899,0.000,38.340,106.551
2012-06-11 11:00:00,0.219,0.763,4.522,0.359,2.261,0.265,0.304,1.143,0.113,0.335,0.502,0.744,0.572,0.388,1.084,0.826,1.552,0.001,0.218,1.783,1.514,1.460,1.402,1.579,0.034,-0.257,0.350,0.685,0.634,1.755,1.755,1.001,1.004,1.023,1.047,1.090,0.375,0.343,0.608,12.742,0.242,1.019,0.838,0.831,1.632,1.715,1.396,0.461,0.453,0.453,0.455,0.450,0.450,0.450,0.451,1.185,1.038,0.969,7.625,1.440,1.800,1.674,1.529,-0.392,0.979,0.926,0.000,38.590,107.387
2012-06-11 11:30:00,0.219,0.763,4.908,0.359,2.454,0.237,0.281,1.155,0.122,0.336,0.472,-0.464,0.871,0.405,0.252,0.827,1.657,0.001,0.218,1.745,1.515,1.463,1.403,1.334,0.075,-0.264,0.354,0.683,0.634,2.013,2.013,1.001,1.006,1.023,1.047,1.090,-2.013,0.336,0.577,9.114,0.240,2.081,0.998,0.809,1.646,1.723,1.403,0.461,0.453,0.456,0.455,0.450,0.450,0.450,0.455,1.467,0.344,0.869,1.235,1.943,1.705,1.595,1.466,-0.389,0.143,-17.667,0.000,38.590,107.565
2012-06-11 12:00:00,0.219,0.767,4.525,0.360,2.263,0.123,0.233,1.134,0.110,0.335,0.450,-1.059,1.040,8.000,0.285,0.697,1.144,-0.001,0.217,1.730,1.515,1.466,1.402,1.333,0.030,-0.271,0.356,0.682,0.633,2.186,2.186,1.000,1.006,1.023,1.047,1.090,-4.786,0.328,0.552,7.232,0.236,1.040,0.951,0.830,1.643,1.712,1.406,0.461,0.453,0.456,0.455,0.450,0.450,0.450,0.454,5.740,0.291,0.650,0.122,1.708,1.441,1.421,1.356,-3.000,0.753,0.734,0.000,38.761,107.818
2012-06-11 12:30:00,0.219,0.761,4.522,0.359,2.261,0.224,0.214,1.280,0.124,0.334,0.438,0.147,1.061,0.984,0.777,0.816,0.688,-0.001,0.217,1.705,1.516,1.466,1.401,1.560,-0.026,-0.284,0.356,0.680,0.633,2.322,2.322,1.000,1.006,1.024,1.047,1.090,-1.468,0.328,0.535,5.913,0.237,0.739,0.938,0.881,1.646,1.701,1.408,0.461,0.453,0.455,0.455,0.450,0.450,0.450,0.453,4.146,0.802,0.785,-0.024,1.761,1.285,1.284,1.246,-1.712,0.768,0.843,0.000,38.350,106.944
2012-06-11 13:00:00,0.219,0.761,4.244,0.360,2.122,0.169,0.184,1.463,0.131,0.334,0.445,0.657,0.637,0.968,0.610,0.697,0.586,-0.001,0.217,1.696,1.517,1.465,1.399,1.910,-0.007,-0.282,0.339,0.678,0.633,2.410,2.410,1.001,1.007,1.023,1.047,1.090,0.239,0.342,0.519,5.303,0.239,0.741,0.962,0.801,1.636,1.684,1.413,0.461,0.453,0.455,0.454,0.450,0.450,0.451,0.455,1.437,0.549,0.667,-0.485,1.897,1.180,1.191,1.124,-2.306,0.128,0.579,0.000,38.430,106.868
2012-06-11 13:30:00,0.219,0.761,4.009,0.359,2.004,0.066,0.184,1.250,0.129,0.331,0.456,0.747,0.075,0.916,0.608,0.501,0.593,-0.002,0.216,1.675,1.517,1.464,1.398,1.565,-0.086,-0.275,0.327,0.676,0.632,2.475,2.475,1.003,1.006,1.024,1.047,1.090,0.676,0.339,0.512,4.682,0.246,0.308,1.209,0.691,1.611,1.668,1.414,0.461,0.453,0.455,0.454,0.450,0.450,0.455,0.455,1.494,0.926,0.466,-0.663,1.380,1.347,1.332,1.269,0.743,0.033,0.372,0.000,38.430,107.020
2012-06-11 14:00:00,0.221,0.771,3.987,0.362,1.993,-0.066,0.131,1.725,0.113,0.327,0.460,0.142,-0.248,-0.481,0.942,0.277,0.333,-0.003,0.216,1.710,1.519,1.464,1.396,1.722,-0.189,-0.266,0.307,0.674,0.632,2.539,2.539,1.003,1.005,1.025,1.047,1.091,0.693,0.330,0.506,4.213,0.251,0.649,0.910,0.715,1.608,1.664,1.417,0.461,0.453,0.455,0.457,0.450,0.450,0.455,0.453,0.245,0.956,0.231,-1.582,1.738,1.715,1.596,1.454,-0.787,-0.723,-0.694,0.000,38.801,107.299
2012-06-11 14:30:00,0.218,0.760,3.954,0.358,1.977,0.028,0.109,0.946,0.118,0.323,0.467,1.794,-2.981,0.613,0.445,0.571,-0.078,-0.003,0.215,1.562,1.519,1.465,1.396,1.051,-0.290,-0.261,0.285,0.673,0.631,2.548,2.548,1.003,1.005,1.025,1.047,1.091,0.692,0.326,0.488,3.786,0.256,1.034,0.837,0.706,1.596,1.664,1.419,0.461,0.454,0.453,0.453,0.450,0.450,0.455,0.455,0.375,0.690,0.501,1.970,1.501,1.645,1.553,1.483,0.177,-0.756,-0.416,0.000,38.891,108.642
2012-06-11 15:00:00,0.219,0.759,3.878,0.359,1.939,0.061,0.159,1.143,0.120,0.320,0.474,1.159,6.968,0.825,-0.120,0.565,0.802,-0.003,0.214,1.565,1.521,1.466,1.395,1.175,-0.415,-0.256,0.265,0.673,0.631,2.542,2.542,1.002,1.005,1.025,1.047,1.090,1.043,0.324,0.469,3.420,0.262,0.937,0.840,0.723,1.590,1.661,1.420,0.461,0.454,0.453,0.453,0.450,0.450,0.455,0.455,0.574,-0.094,0.568,-7.235,1.733,1.563,1.499,1.482,-0.160,-0.130,0.115,0.000,38.721,107.919
2012-06-11 15:30:00,0.218,0.758,4.170,0.357,2.085,0.242,0.251,1.115,0.128,0.319,0.493,0.806,1.986,1.340,0.741,0.863,1.029,-0.003,0.214,1.580,1.524,1.466,1.396,0.970,-0.560,-0.245,0.237,0.672,0.632,2.485,2.485,1.002,1.004,1.025,1.047,1.091,1.565,0.342,0.463,3.083,0.268,1.307,0.911,0.778,1.613,1.671,1.425,0.461,0.453,0.453,0.454,0.450,0.450,0.455,0.451,0.777,1.255,0.834,0.267,1.808,1.716,1.571,1.632,-0.550,-1.260,-0.377,0.000,38.310,107.387
2012-06-12 09:30:00,0.216,0.752,1.465,0.354,0.733,0.281,0.245,0.603,0.138,0.319,0.484,0.316,1.196,0.153,-0.289,1.021,-0.512,-0.004,0.214,1.382,1.518,1.463,1.395,0.731,-0.579,-0.245,0.237,0.671,0.631,1.839,1.839,1.001,1.004,1.025,1.047,1.091,-3.133,0.333,0.441,2.846,0.267,1.100,0.897,0.736,1.606,1.668,1.425,0.461,0.452,0.452,0.450,0.450,0.450,0.454,0.451,0.036,-1.172,0.799,0.514,1.229,1.458,1.468,1.534,-0.101,0.021,0.473,0.000,38.610,109.047
2012-06-12 10:00:00,0.219,0.760,2.125,0.358,1.063,0.132,0.066,1.504,0.138,0.318,0.450,0.296,0.772,1.185,0.737,0.739,-0.265,-0.004,0.213,1.108,1.514,1.461,1.395,1.011,-0.684,-0.239,0.243,0.669,0.630,1.572,1.572,0.999,1.004,1.026,1.046,1.091,1.223,0.278,0.373,2.686,0.269,0.901,0.985,0.697,1.615,1.667,1.433,0.461,0.452,0.452,0.451,0.450,0.451,0.452,0.451,0.827,0.593,0.500,-11.789,1.348,1.367,1.368,1.285,-0.411,0.478,0.662,0.000,38.861,108.401
2012-06-12 10:30:00,0.218,0.758,1.947,0.358,0.973,0.291,0.147,18.571,0.136,0.318,0.430,0.515,0.492,-0.924,0.329,0.944,0.322,-0.004,0.213,1.118,1.511,1.460,1.395,1.120,-0.893,-0.228,0.251,0.666,0.629,1.509,1.509,0.998,1.004,1.026,1.046,1.091,1.584,0.237,0.317,2.635,0.271,0.601,0.912,0.675,1.604,1.659,1.434,0.461,0.452,0.452,0.453,0.450,0.455,0.452,0.452,-0.547,0.325,0.725,-0.652,1.191,1.284,1.343,1.200,-0.520,1.402,1.516,0.000,38.450,107.514
2012-06-12 11:00:00,0.217,0.753,2.182,0.356,1.091,0.286,0.211,2.359,0.154,0.319,0.447,-2.761,0.179,1.007,1.547,0.970,0.597,-0.004,0.212,1.005,1.511,1.461,1.396,0.816,-1.162,-0.224,0.255,0.662,0.627,1.409,1.409,0.997,1.003,1.026,1.046,1.091,0.678,0.232,0.306,2.703,0.277,0.698,0.951,0.606,1.604,1.675,1.434,0.461,0.452,0.452,0.453,0.450,0.454,0.451,0.450,0.508,1.250,0.740,-0.199,1.102,1.772,1.708,1.525,-1.429,1.923,1.016,0.000,38.280,107.641
2012-06-12 11:30:00,0.218,0.758,2.078,0.357,1.039,0.210,0.202,1.738,0.153,0.319,0.466,-10.630,-0.246,1.095,-1.357,0.780,0.561,-0.004,0.212,0.993,1.509,1.463,1.397,0.842,-1.739,-0.222,0.248,0.657,0.625,1.299,1.299,0.996,1.002,1.026,1.046,1.091,-3.125,0.232,0.299,2.765,0.287,0.799,0.956,0.535,1.620,1.674,1.434,0.461,0.452,0.451,0.449,0.450,0.454,0.451,0.450,0.732,-0.863,0.612,-0.216,0.832,1.689,1.637,1.519,-1.394,-0.011,-3.892,0.000,38.370,107.615
2012-06-12 12:00:00,0.218,0.758,2.092,0.357,1.046,0.227,0.172,1.339,0.152,0.319,0.487,-4.474,-0.370,0.402,-8.288,0.812,0.444,-0.004,0.211,0.975,1.511,1.464,1.400,0.947,-1.574,-0.222,0.235,0.653,0.623,1.220,1.220,0.996,1.001,1.027,1.046,1.091,-5.222,0.248,0.291,2.770,0.294,0.628,0.881,0.534,1.629,1.690,1.435,0.461,0.452,0.451,0.449,0.450,0.454,0.450,0.449,0.234,-1.978,0.698,-0.538,0.969,1.496,1.429,1.408,-0.480,8.682,0.708,0.000,38.370,107.628
2012-06-12 12:30:00,0.217,0.756,2.390,0.355,1.195,0.256,0.231,1.297,0.166,0.320,0.512,2.446,-2.935,3.757,1.137,0.794,0.637,-0.004,0.211,1.038,1.520,1.467,1.406,0.401,-0.711,-0.226,0.221,0.651,0.622,1.160,1.160,0.997,0.999,1.027,1.046,1.091,15.083,0.275,0.295,2.804,0.301,1.553,0.876,0.522,1.692,1.713,1.437,0.461,0.452,0.453,0.451,0.450,0.449,0.448,0.448,178.000,1.693,0.809,-0.007,0.976,1.465,1.296,1.325,-0.013,4.196,0.866,0.000,37.959,106.868
2012-06-12 13:00:00,0.215,0.751,2.556,0.353,1.278,0.512,0.264,1.045,0.168,0.325,0.539,1.967,3.065,2.075,1.594,1.280,0.723,-0.003,0.210,1.061,1.525,1.469,1.414,0.274,-0.356,-0.237,0.204,0.650,0.622,1.055,1.055,0.997,0.998,1.027,1.046,1.092,100.500,0.336,0.310,2.720,0.309,1.528,0.888,0.585,1.592,1.713,1.438,0.461,0.452,0.453,0.451,0.449,0.446,0.446,0.446,2.604,1.223,0.965,0.124,1.157,0.971,1.232,1.218,0.143,0.704,0.461,0.000,37.708,106.766
2012-06-12 13:30:00,0.216,0.751,2.519,0.354,1.259,0.504,0.276,1.684,0.187,0.334,0.576,2.009,2.256,1.556,1.197,1.248,0.747,-0.003,0.210,1.107,1.513,1.472,1.421,0.511,-0.007,-0.246,0.186,0.650,0.622,0.988,0.988,0.996,0.997,1.026,1.047,1.091,9.571,0.461,0.336,2.760,0.319,0.981,0.960,0.598,1.554,1.710,1.438,0.461,0.452,0.449,0.449,0.447,0.447,0.447,0.447,1.595,2.306,0.985,0.193,1.271,1.064,1.367,1.335,0.600,0.087,0.216,0.000,37.668,106.475
2012-06-12 14:00:00,0.216,0.752,2.586,0.355,1.293,0.647,0.235,0.960,0.178,0.344,0.620,1.905,1.954,2.115,2.952,1.500,0.657,-0.003,0.209,1.065,1.487,1.477,1.432,0.832,0.217,-0.257,0.162,0.650,0.622,0.915,0.915,0.996,0.996,1.026,1.047,1.091,4.415,0.600,0.361,2.708,0.331,0.886,0.978,0.636,1.459,1.728,1.438,0.461,0.452,0.449,0.448,0.447,0.447,0.447,0.447,2.332,1.505,1.006,-0.051,0.968,0.894,1.641,1.632,4.000,-0.972,-1.073,0.000,37.919,106.956
2012-06-12 14:30:00,0.217,0.751,2.535,0.355,1.268,0.669,0.252,1.388,0.174,0.356,0.657,1.844,1.776,1.607,2.348,1.494,0.684,-0.002,0.209,1.179,1.441,1.479,1.439,1.143,0.419,-0.274,0.140,0.650,0.622,0.904,0.904,0.996,0.996,1.026,1.047,1.091,2.724,0.741,0.381,2.733,0.342,0.904,1.106,0.675,1.307,1.736,1.435,0.460,0.451,0.451,0.448,0.447,0.447,0.447,0.447,1.830,3.868,1.016,0.040,1.122,0.980,1.573,1.553,0.986,-1.182,-0.825,0.000,37.838,106.627
2012-06-12 15:00:00,0.215,0.748,2.529,0.353,1.264,0.651,0.283,1.148,0.186,0.368,0.694,1.591,1.678,141.000,-0.041,1.454,0.949,-0.001,0.209,1.184,1.396,1.483,1.449,0.722,0.602,-0.291,0.110,0.649,0.622,0.885,0.885,0.996,0.994,1.025,1.047,1.092,2.040,0.861,0.407,2.783,0.356,0.742,1.084,0.690,1.267,1.737,1.436,0.460,0.451,0.451,0.448,0.447,0.447,0.447,0.448,-55.100,-0.913,0.983,0.081,1.154,1.106,1.530,1.594,0.975,-0.140,-0.109,0.000,37.758,106.969
2012-06-12 15:30:00,0.216,0.752,2.588,0.354,1.294,0.657,0.270,1.462,0.185,0.380,0.715,1.625,1.705,5.966,0.806,1.448,1.043,-0.001,0.208,1.157,1.347,1.483,1.456,0.850,0.763,-0.282,0.074,0.649,0.622,0.867,0.867,0.996,0.995,1.024,1.047,1.092,2.341,0.956,0.411,2.857,0.368,1.078,1.088,0.654,1.207,1.744,1.443,0.459,0.451,0.449,0.448,0.447,0.447,0.447,0.448,6.898,0.911,0.940,-0.011,1.161,1.277,1.574,1.717,0.974,-0.643,-2.283,0.000,37.969,107.146
2012-06-13 09:30:00,0.217,0.755,3.884,0.356,1.942,0.562,0.215,1.350,0.187,0.384,0.717,3.427,1.876,0.456,0.900,1.298,0.755,-0.000,0.208,1.361,1.336,1.484,1.459,1.003,0.769,-0.282,0.074,0.648,0.622,0.887,0.887,0.996,0.995,1.024,1.047,1.091,1.991,0.980,0.410,2.986,0.372,1.093,1.036,0.691,1.201,1.743,1.442,0.459,0.453,0.450,0.450,0.447,0.447,0.447,0.447,0.646,0.872,0.884,-0.379,1.457,0.981,1.497,1.592,1.014,-0.553,0.371,0.000,38.390,107.957
2012-06-13 10:00:00,0.215,0.750,4.716,0.353,2.358,0.542,0.347,1.430,0.204,0.391,0.738,0.870,2.652,0.349,0.501,1.260,14.062,0.001,0.208,1.463,1.325,1.485,1.462,0.718,0.780,-0.301,0.071,0.649,0.623,0.857,0.857,0.997,0.994,1.024,1.047,1.091,2.388,1.023,0.442,3.014,0.385,1.443,1.056,0.736,1.189,1.751,1.444,0.459,0.453,0.451,0.451,0.447,0.447,0.447,0.448,0.601,0.692,1.050,0.905,1.489,1.161,1.387,1.320,1.026,-0.286,0.602,0.000,38.179,108.186
2012-06-13 10:30:00,0.215,0.749,6.978,0.352,3.489,0.556,0.322,-3.028,0.218,0.399,0.768,0.592,-0.921,-0.235,2.783,1.263,1.116,0.001,0.207,1.514,1.315,1.485,1.463,0.588,0.810,-0.333,0.063,0.650,0.623,0.786,0.786,0.998,0.993,1.025,1.047,1.091,6.938,1.066,0.480,3.087,0.399,2.594,1.207,0.901,1.177,1.774,1.460,0.459,0.450,0.451,0.451,0.447,0.447,0.448,0.445,-0.219,2.260,1.079,0.300,1.298,0.982,1.343,1.214,2.157,-0.092,0.698,0.000,37.939,107.666
2012-06-13 11:00:00,0.215,0.748,6.487,0.352,3.243,0.634,0.331,-1.290,0.222,0.409,0.794,-0.615,0.117,-2.390,0.758,1.374,0.914,0.002,0.207,1.493,1.285,1.487,1.464,0.457,0.851,-0.402,0.052,0.650,0.623,0.751,0.751,0.999,0.993,1.024,1.047,1.092,9.000,1.118,0.504,3.197,0.411,2.346,1.218,0.983,1.121,1.801,1.462,0.455,0.450,0.451,0.446,0.447,0.447,0.447,0.445,-2.549,1.082,1.048,0.380,1.534,1.532,1.729,1.540,0.875,-0.345,1.041,0.000,37.648,107.032
2012-06-13 11:30:00,0.214,0.743,4.867,0.352,2.433,0.566,0.352,0.081,0.249,0.421,0.829,2.369,-0.106,2.057,0.739,1.220,0.756,0.004,0.206,1.405,1.248,1.490,1.467,0.322,0.902,-0.413,0.045,0.650,0.624,0.774,0.774,0.998,0.992,1.023,1.046,1.092,2.136,1.171,0.535,3.667,0.429,0.925,1.109,1.032,1.109,1.808,1.458,0.454,0.451,0.451,0.446,0.444,0.444,0.444,0.444,3.114,0.825,1.000,0.478,1.405,1.399,1.671,1.533,0.947,-0.173,-5.320,0.000,36.956,105.106
2012-06-13 12:00:00,0.214,0.748,4.607,0.351,2.303,0.574,0.344,0.004,0.251,0.433,0.871,1.587,-1.505,2.279,0.665,1.226,0.757,0.005,0.206,1.385,1.215,1.494,1.469,0.966,0.954,-0.483,0.034,0.651,0.624,0.792,0.792,0.998,0.991,1.023,1.046,1.092,1.696,1.218,0.581,4.763,0.449,0.904,1.155,1.046,1.099,1.801,1.465,0.454,0.451,0.451,0.445,0.442,0.442,0.442,0.442,3.814,0.861,0.970,0.428,1.280,1.197,1.472,1.432,0.617,-0.044,0.888,0.000,37.046,105.423
2012-06-13 12:30:00,0.214,0.745,4.416,0.352,2.208,0.536,0.336,0.120,0.248,0.444,0.896,1.404,2.851,1.960,0.231,1.142,0.661,0.006,0.205,1.376,1.164,1.497,1.469,1.884,1.002,-0.621,0.023,0.652,0.625,0.811,0.811,0.997,0.990,1.022,1.046,1.092,1.665,1.263,0.608,7.500,0.465,0.961,1.199,1.012,1.099,1.803,1.464,0.453,0.451,0.451,0.444,0.442,0.442,0.442,0.442,4.981,0.417,0.935,0.403,1.343,0.977,1.348,1.338,1.000,-0.174,0.721,0.000,36.715,104.410
2012-06-13 13:00:00,0.213,0.744,4.262,0.350,2.131,0.552,0.367,0.214,0.256,0.455,0.923,1.266,1.686,2.092,1.033,1.162,0.718,0.007,0.205,1.360,1.139,1.498,1.469,1.857,1.042,-0.833,0.011,0.652,0.625,0.851,0.851,0.996,0.990,1.022,1.047,1.092,1.460,1.284,0.639,-70.000,0.482,0.851,1.141,0.982,1.108,1.798,1.469,0.453,0.451,0.446,0.444,0.442,0.442,0.442,0.442,2.612,1.193,0.967,0.518,1.575,0.866,1.281,1.249,1.000,0.730,0.353,0.000,36.385,104.042
2012-06-13 13:30:00,0.213,0.742,4.252,0.349,2.126,0.577,0.372,0.280,0.277,0.466,0.945,1.382,1.508,3.422,0.362,1.206,0.787,0.009,0.205,1.287,1.133,1.503,1.469,0.593,1.077,-1.133,-0.004,0.651,0.625,0.862,0.862,0.995,0.989,1.021,1.046,1.092,1.467,1.291,0.663,-5.950,0.497,0.946,0.938,1.018,1.117,1.802,1.466,0.453,0.451,0.446,0.441,0.442,0.442,0.442,0.442,6.129,0.341,0.949,0.506,1.283,0.958,1.419,1.349,1.610,-0.729,0.138,0.000,36.675,105.005
2012-06-13 14:00:00,0.212,0.737,4.168,0.348,2.084,0.633,0.331,0.170,0.289,0.475,0.967,2.025,1.476,-5.000,0.732,1.336,0.870,0.011,0.204,1.255,1.133,1.505,1.471,0.618,1.084,-1.551,-0.019,0.651,0.625,0.799,0.799,0.995,0.989,1.021,1.046,1.092,2.063,1.292,0.674,-3.059,0.515,1.011,0.918,1.020,1.117,1.804,1.467,0.454,0.451,0.443,0.443,0.442,0.442,0.442,0.442,-2.684,0.990,0.982,0.269,1.129,0.923,1.687,1.666,0.889,-1.908,-1.103,0.000,37.106,106.690
2012-06-13 14:30:00,0.213,0.743,4.140,0.349,2.070,0.604,0.297,-0.983,0.286,0.484,1.003,-2.216,1.559,33.583,0.965,1.294,0.859,0.013,0.204,1.271,1.129,1.507,1.472,0.607,1.126,-1.939,-0.037,0.651,0.626,0.676,0.676,0.994,0.988,1.020,1.046,1.092,9.429,1.288,0.691,-1.870,0.537,0.950,0.928,1.043,1.118,1.823,1.468,0.454,0.451,0.441,0.441,0.442,0.442,0.442,0.442,14.686,0.996,0.991,0.178,1.148,0.932,1.572,1.552,3.370,-1.516,-0.689,0.000,37.477,107.375
