datetime,F0,F1,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F29,F30,F31,F32,F33,F34,F35,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y,S1,S2
2012-09-26 13:30:00,8.999,7.592,0.251,1.648,0.251,3.593,-0.362,-0.165,-0.812,0.846,0.161,-0.304,2.180,0.660,-14.254,8.835,-0.281,-0.718,0.377,1.872,1.014,0.546,0.591,0.611,0.388,-0.734,-0.312,-0.772,0.957,1.014,0.976,0.976,1.000,0.988,0.900,0.930,1.038,3.969,-0.513,-0.217,-0.775,0.682,1.036,1.338,1.162,0.871,1.078,0.811,1.200,1.169,1.172,1.173,1.231,1.167,1.161,1.167,-6.076,28.643,-0.627,-0.397,1.243,0.634,0.660,0.699,-0.248,-0.047,-0.154,0.000,269.002,163.260
2012-09-26 14:00:00,9.002,7.625,0.265,1.648,0.265,1.368,-0.345,-0.156,-0.839,0.865,0.156,-0.291,4.000,2.568,-15.340,1.935,-0.237,-0.727,0.367,1.856,1.046,0.549,0.594,0.611,0.421,-0.645,-0.266,-0.689,0.960,1.015,0.993,0.993,1.001,0.990,0.899,0.929,1.038,4.167,-0.487,-0.203,-0.764,0.676,1.630,1.564,1.170,0.884,1.077,0.812,1.200,1.169,1.173,1.173,1.230,1.167,1.161,1.169,-6.414,1.189,-0.432,-0.338,1.386,0.487,0.604,0.614,-0.235,0.008,-1.050,0.000,268.672,163.013
2012-09-26 14:30:00,9.083,7.695,0.299,1.663,0.299,-5.410,-0.327,-0.119,-0.910,0.869,0.151,-0.283,-8.477,11.632,-11.350,-0.080,-0.164,-0.685,0.357,1.840,0.997,0.549,0.597,0.612,0.451,-0.571,-0.222,-0.622,0.962,1.016,1.012,1.012,1.002,0.992,0.899,0.928,1.037,9.000,-0.458,-0.191,-0.754,0.669,1.978,1.542,1.302,0.900,1.089,0.815,1.200,1.171,1.175,1.177,1.205,1.167,1.164,1.181,-4.873,0.094,-0.343,-0.327,1.212,0.439,0.595,0.654,0.695,0.121,-0.654,1.000,269.564,162.119
2012-09-26 15:00:00,9.091,7.701,0.328,1.664,0.328,-4.000,-0.474,-0.131,-0.868,0.858,0.147,-0.264,-2.229,-13.214,42.806,-0.367,-0.362,-0.726,0.348,1.824,0.939,0.551,0.600,0.614,0.494,-0.489,-0.173,-0.553,0.966,1.018,1.066,1.066,1.004,0.996,0.899,0.928,1.037,-4.921,-0.438,-0.177,-0.743,0.665,2.379,1.470,1.337,0.960,1.102,0.816,1.200,1.174,1.178,1.183,1.205,1.168,1.177,1.185,202.000,-0.149,-0.824,-0.332,0.841,0.710,0.690,0.679,-0.773,-0.460,-1.309,1.000,269.729,162.072
2012-09-26 15:30:00,9.115,7.731,0.339,1.669,0.339,-5.567,-0.297,-0.112,-0.823,0.864,0.143,-0.237,-3.182,-7.306,-5.056,1.101,0.147,-0.708,0.339,1.809,0.922,0.556,0.603,0.616,0.524,-0.387,-0.118,-0.476,0.972,1.021,1.117,1.117,1.006,0.999,0.898,0.926,1.035,-4.391,-0.411,-0.164,-0.730,0.664,1.889,1.451,1.450,0.967,1.110,0.815,1.200,1.177,1.181,1.186,1.173,1.168,1.177,1.192,-2.724,2.045,-0.296,-0.359,0.689,0.888,0.708,0.753,0.715,0.649,0.034,1.000,270.720,162.225
2012-09-27 09:30:00,9.076,7.673,0.368,1.662,0.368,16.529,-0.953,-0.125,-0.661,0.846,0.141,-0.225,-6.365,-6.442,-71.200,-0.152,0.872,-0.738,0.334,1.801,0.927,0.562,0.604,0.617,0.492,-0.383,-0.118,-0.472,0.975,1.022,1.130,1.130,1.006,0.999,0.898,0.926,1.035,-6.419,-0.407,-0.160,-0.716,0.662,1.259,1.523,1.427,0.992,1.111,0.813,1.200,1.177,1.181,1.184,1.173,1.168,1.177,1.184,-22.333,-0.127,2.070,-0.367,1.072,1.032,0.757,0.744,1.231,0.495,-0.122,1.000,270.406,162.731
2012-09-27 10:00:00,9.092,7.669,0.351,1.664,0.351,2.340,-1.247,-0.030,-0.538,0.826,0.138,-0.202,-33.065,-5.991,4.886,0.071,-0.258,-0.545,0.325,1.786,0.888,0.577,0.606,0.619,0.521,-0.373,-0.111,-0.458,0.981,1.025,1.139,1.139,1.007,1.001,0.898,0.926,1.034,12.619,-0.398,-0.149,-0.682,0.657,1.006,1.435,1.438,1.049,1.114,0.811,1.200,1.181,1.185,1.185,1.173,1.168,1.179,1.183,3.464,-0.002,0.898,-0.309,0.757,0.940,0.647,0.633,0.636,0.587,-0.182,1.000,271.794,163.295
2012-09-27 10:30:00,9.056,7.657,0.343,1.658,0.343,-27.889,-0.332,-0.038,-0.539,0.834,0.136,-0.176,3.224,-12.500,3.367,0.229,-1.639,-0.551,0.317,1.771,0.927,0.598,0.609,0.621,0.500,-0.354,-0.100,-0.437,0.988,1.029,1.151,1.151,1.008,1.003,0.898,0.924,1.034,4.830,-0.385,-0.131,-0.647,0.650,0.822,1.194,1.599,1.062,1.111,0.811,1.177,1.180,1.180,1.180,1.173,1.168,1.185,1.185,2.862,-0.007,-2.115,-0.295,0.837,0.802,0.519,0.509,-6.560,2.831,0.614,1.000,271.398,163.695
2012-09-27 11:00:00,9.026,7.615,0.358,1.653,0.358,4.141,0.369,-0.092,-0.470,0.828,0.134,-0.144,1.708,-232.667,26.245,251.100,-4.403,-0.710,0.308,1.756,0.969,0.621,0.612,0.623,0.493,-0.317,-0.082,-0.425,0.995,1.032,1.156,1.156,1.007,1.004,0.899,0.924,1.033,4.629,-0.365,-0.117,-0.605,0.645,0.825,1.114,1.734,1.058,1.121,0.810,1.177,1.180,1.180,1.180,1.173,1.168,1.185,1.177,18.660,35.083,-5.011,-0.432,1.187,1.097,0.538,0.510,0.706,1.169,0.818,1.000,270.010,163.389
2012-09-27 11:30:00,9.003,7.601,0.374,1.648,0.374,3.237,-0.696,-0.112,-0.552,0.815,0.133,-0.131,0.972,6.191,-1.816,1.722,-1.136,-0.756,0.300,1.741,1.281,0.645,0.612,0.624,0.399,-0.266,-0.060,-0.406,1.002,1.036,1.157,1.157,1.005,1.005,0.899,0.924,1.033,3.804,-0.357,-0.108,-0.572,0.638,0.993,0.889,1.712,1.062,1.127,0.812,1.177,1.180,1.180,1.180,1.173,1.168,1.176,1.172,-1.584,1.468,-2.100,-0.632,1.137,1.538,0.521,0.504,0.432,0.514,-0.283,1.000,267.911,162.543
2012-09-27 12:00:00,9.011,7.613,0.293,1.650,0.293,40.667,-0.264,-0.039,-0.562,0.821,0.131,-0.115,2.511,3.193,-1.641,1.366,-1.761,-0.644,0.292,1.726,1.180,0.668,0.611,0.625,0.425,-0.210,-0.036,-0.394,1.008,1.038,1.192,1.192,1.002,1.006,0.899,0.922,1.032,-47.667,-0.340,-0.093,-0.540,0.633,0.549,0.802,1.482,1.051,1.110,0.810,1.177,1.180,1.180,1.173,1.173,1.177,1.179,1.179,-1.517,1.109,-2.521,-0.525,1.212,1.378,0.623,0.647,0.506,0.642,0.111,0.000,268.159,162.543
2012-09-27 12:30:00,9.039,7.647,0.301,1.655,0.301,-0.495,0.031,-0.090,-0.594,0.824,0.130,-0.111,1.538,1.297,-1.276,0.313,-1.992,-0.821,0.285,1.711,1.113,0.694,0.608,0.625,0.402,-0.143,-0.007,-0.389,1.011,1.040,1.239,1.239,1.001,1.007,0.899,0.922,1.031,-2.077,-0.335,-0.082,-0.514,0.629,0.407,0.776,1.513,1.047,1.114,0.811,1.177,1.180,1.180,1.175,1.173,1.177,1.177,1.177,-1.647,0.232,-3.273,-0.714,1.026,0.941,0.547,0.540,1.043,0.053,-1.050,1.000,267.829,161.849
2012-09-27 13:00:00,8.992,7.601,0.293,1.646,0.293,4.000,-0.035,-0.044,-0.516,0.826,0.129,-0.106,2.310,-0.863,-0.848,-0.633,-1.596,-0.642,0.277,1.697,1.098,0.739,0.606,0.625,0.398,-0.059,0.028,-0.379,1.013,1.041,1.284,1.284,0.998,1.007,0.899,0.921,1.030,-0.933,-0.334,-0.071,-0.487,0.626,0.750,0.714,1.533,1.050,1.113,0.811,1.177,1.180,1.180,1.172,1.173,1.178,1.176,1.175,-1.083,-0.668,-2.400,-0.594,0.923,1.020,0.514,0.563,1.183,0.042,-0.430,0.000,267.928,162.754
2012-09-27 13:30:00,8.997,7.601,0.331,1.647,0.331,1.273,0.271,-0.081,-0.563,0.826,0.127,-0.107,4.518,47.286,-0.639,-0.045,-1.442,-0.780,0.270,1.683,1.061,0.799,0.604,0.625,0.398,-0.018,0.036,-0.401,1.016,1.042,1.310,1.310,0.997,1.008,0.900,0.920,1.030,-0.688,-0.340,-0.060,-0.464,0.624,1.206,0.790,1.585,1.071,1.124,0.814,1.177,1.180,1.180,1.172,1.173,1.178,1.175,1.174,-0.781,0.089,-2.134,-0.773,1.051,1.414,0.636,0.702,-0.766,-0.247,-0.585,0.000,267.845,162.613
2012-09-27 14:00:00,9.005,7.613,0.330,1.649,0.330,1.000,0.636,-0.124,-0.710,0.852,0.126,-0.114,-14.268,6.375,-0.417,-3.183,-1.368,-0.976,0.263,1.669,1.011,0.873,0.604,0.626,0.409,-0.026,0.025,-0.422,1.018,1.043,1.289,1.289,0.996,1.008,0.901,0.919,1.029,0.875,-0.346,-0.060,-0.453,0.624,1.605,0.761,1.551,1.093,1.138,0.808,1.177,1.180,1.173,1.172,1.173,1.178,1.175,1.171,-0.569,-0.544,-2.254,-1.284,1.139,0.991,0.596,0.615,-0.680,-0.147,-1.297,0.000,268.176,162.660
2012-09-27 14:30:00,9.009,7.623,0.318,1.649,0.318,8.500,-5.188,-0.253,-0.792,0.821,0.125,-0.121,6.457,3.445,-0.301,0.545,-0.863,-1.422,0.256,1.655,1.026,0.974,0.604,0.627,0.404,-0.038,0.008,-0.425,1.020,1.044,1.260,1.260,0.996,1.008,0.902,0.918,1.029,6.222,-0.374,-0.062,-0.445,0.622,0.652,0.724,1.392,1.090,1.138,0.807,1.177,1.180,1.173,1.172,1.173,1.178,1.175,1.174,-0.543,0.287,-1.593,-1.952,1.136,0.828,0.609,0.672,-1.676,-0.027,-0.758,0.000,267.036,161.908
2012-09-27 15:00:00,9.011,7.601,0.327,1.650,0.327,-4.520,0.398,-0.260,-0.714,0.830,0.124,-0.135,1.513,2.805,-0.518,0.129,-4.150,-1.543,0.249,1.641,1.025,1.000,0.605,0.629,0.422,-0.050,-0.008,-0.419,1.023,1.045,1.170,1.170,0.997,1.007,0.902,0.918,1.028,-4.944,-0.329,-0.067,-0.436,0.620,0.913,1.147,1.279,1.101,1.147,0.808,1.177,1.180,1.172,1.175,1.173,1.175,1.174,1.175,-0.747,-0.362,-2.814,-2.404,1.039,0.524,0.722,0.722,-1.236,-0.530,-0.870,0.000,267.862,162.366
2012-09-27 15:30:00,9.051,7.635,0.319,1.657,0.319,3.016,0.393,-0.382,-0.669,0.845,0.123,-0.159,0.849,1.938,-0.458,-1.352,-5.858,-2.908,0.242,1.627,0.978,1.015,0.608,0.632,0.421,-0.079,-0.039,-0.421,1.026,1.047,1.117,1.117,0.998,1.006,0.902,0.918,1.027,12.500,-0.297,-0.077,-0.430,0.620,1.014,1.082,1.191,1.106,1.165,0.808,1.177,1.180,1.172,1.174,1.173,1.176,1.176,1.179,-1.091,-2.337,-3.132,-3.887,0.861,0.696,0.794,0.792,-1.252,1.164,-0.017,1.000,267.531,161.472
2012-09-28 09:30:00,8.968,7.545,0.314,1.636,0.314,3.768,0.398,-0.646,-0.777,0.800,0.123,-0.177,1.177,2.033,0.118,13.070,75.687,-3.455,0.239,1.621,1.070,0.987,0.610,0.633,0.332,-0.073,-0.042,-0.421,1.029,1.048,1.070,1.070,0.998,1.006,0.903,0.917,1.026,4.022,-0.181,-0.084,-0.431,0.619,0.950,1.136,1.210,1.104,1.166,0.807,1.177,1.180,1.172,1.174,1.170,1.166,1.166,1.166,-0.190,42.700,-5.024,-4.657,1.297,0.631,0.816,0.781,0.690,-0.096,-0.180,0.000,264.243,161.567
2012-09-28 10:00:00,8.948,7.530,0.305,1.632,0.305,7.346,0.364,-0.511,-0.676,0.800,0.124,-0.216,2.918,1.934,0.362,-0.739,23.231,-2.854,0.232,1.607,1.105,0.925,0.615,0.635,0.329,-0.045,-0.051,-0.426,1.038,1.052,0.936,0.936,0.999,1.005,0.903,0.917,1.026,5.933,0.045,-0.107,-0.434,0.620,1.232,1.084,1.229,1.073,1.170,0.808,1.177,1.180,1.172,1.170,1.166,1.166,1.166,1.165,0.386,-0.388,-3.530,-4.211,0.957,0.642,0.719,0.673,0.622,-0.294,-0.225,0.000,265.482,162.684
2012-09-28 10:30:00,8.844,7.440,0.373,1.613,0.373,6.022,-0.121,-0.568,-0.759,0.773,0.123,-0.286,-8.605,3.159,0.646,-0.400,-10.277,-2.683,0.226,1.594,1.373,0.905,0.624,0.640,0.188,-0.017,-0.066,-0.424,1.049,1.057,0.817,0.817,0.998,1.003,0.903,0.916,1.025,7.018,0.121,-0.137,-0.447,0.619,1.213,1.017,1.258,1.081,1.175,0.814,1.177,1.180,1.172,1.165,1.165,1.157,1.157,1.151,0.795,-0.250,-2.351,-3.408,1.224,0.869,0.625,0.574,-9.149,-3.645,0.490,0.000,262.343,162.625
2012-09-28 11:00:00,8.825,7.429,0.318,1.610,0.318,8.217,-0.058,-0.616,-0.819,0.775,0.121,-0.364,-5.714,10.775,0.534,-8.322,-7.440,-2.934,0.220,1.581,1.363,0.916,0.633,0.645,0.171,0.016,-0.088,-0.422,1.062,1.064,0.707,0.707,0.996,1.001,0.904,0.915,1.025,6.173,0.103,-0.168,-0.469,0.616,1.066,1.028,1.200,1.071,1.175,0.813,1.177,1.173,1.170,1.158,1.165,1.155,1.155,1.147,0.489,-839.000,-1.686,-4.265,1.031,1.428,0.635,0.571,0.678,1.478,0.732,0.000,261.864,162.684
2012-09-28 11:30:00,8.842,7.461,0.333,1.613,0.333,11.143,-0.169,-0.581,-0.826,0.776,0.120,-0.420,-6.525,-20.267,0.763,-0.330,-4.476,-2.612,0.213,1.567,1.220,0.915,0.637,0.647,0.155,0.047,-0.109,-0.421,1.073,1.069,0.628,0.628,0.994,1.001,0.904,0.915,1.024,10.829,0.117,-0.194,-0.483,0.614,0.838,1.058,1.179,1.067,1.176,0.815,1.177,1.171,1.170,1.146,1.165,1.153,1.153,1.148,0.769,-0.184,-1.279,-3.658,1.726,2.402,0.577,0.539,0.447,0.329,-0.275,0.000,261.467,162.131
2012-09-28 12:00:00,8.850,7.449,0.342,1.614,0.342,6.232,8.500,-0.583,-0.914,0.768,0.119,-0.484,-89.412,-17.889,0.754,-0.103,-0.542,-2.931,0.207,1.555,1.223,0.922,0.642,0.650,0.138,0.083,-0.142,-0.414,1.084,1.074,0.553,0.553,0.992,0.999,0.905,0.913,1.024,35.364,0.098,-0.228,-0.498,0.613,1.303,1.078,1.335,1.086,1.176,0.815,1.177,1.171,1.168,1.146,1.165,1.151,1.151,1.149,0.718,-0.135,-0.979,-3.493,1.379,1.638,0.691,0.685,1.415,0.473,0.084,0.000,261.054,161.731
2012-09-28 12:30:00,8.864,7.464,0.294,1.617,0.294,5.500,1.176,-0.766,-0.945,0.767,0.117,-0.564,4.507,-20.915,0.814,0.140,-0.254,-4.751,0.201,1.542,1.262,0.947,0.649,0.654,0.100,0.158,-0.177,-0.415,1.097,1.081,0.521,0.521,0.990,0.997,0.905,0.913,1.023,8.816,0.033,-0.266,-0.518,0.612,0.655,0.903,1.216,1.092,1.169,0.816,1.177,1.171,1.164,1.149,1.165,1.150,1.150,1.150,0.807,0.152,-0.509,-5.865,1.134,1.562,0.633,0.595,-2.683,-0.804,-0.962,0.000,260.013,160.837
2012-09-28 13:00:00,9.017,7.617,0.264,1.644,0.264,1.216,0.694,-1.271,-1.184,0.814,0.115,-0.671,1.662,8.752,0.621,0.178,0.142,24.414,0.194,1.529,0.944,0.958,0.654,0.656,0.067,0.273,-0.223,-0.417,1.105,1.084,0.568,0.568,0.990,0.995,0.906,0.913,1.023,2.603,-0.055,-0.316,-0.542,0.610,0.477,0.816,1.151,1.101,1.165,0.814,1.177,1.171,1.158,1.148,1.166,1.170,1.170,1.170,0.655,0.288,0.135,96.286,0.750,1.112,0.566,0.594,-1.769,-0.971,-0.405,0.000,258.890,157.462
2012-09-28 13:30:00,9.041,7.627,0.268,1.648,0.268,1.150,0.624,-1.472,-1.332,0.806,0.112,-0.861,0.884,2.571,0.789,0.290,0.168,19.051,0.188,1.516,0.766,0.958,0.657,0.658,0.015,0.489,-0.281,-0.418,1.106,1.085,0.707,0.707,0.993,0.995,0.906,0.912,1.021,1.278,-0.305,-0.387,-0.576,0.607,0.794,0.807,1.034,1.115,1.149,0.815,1.177,1.171,1.146,1.155,1.175,1.175,1.175,1.175,0.691,0.356,0.195,271.800,0.451,1.272,0.661,0.712,1.791,-1.115,-0.554,0.000,257.601,156.274
2012-09-28 14:00:00,9.052,7.627,0.244,1.650,0.244,1.145,0.629,-1.300,-1.164,0.792,0.110,-1.136,0.659,1.400,0.770,-1.970,0.173,33.512,0.181,1.504,0.761,0.940,0.656,0.658,0.052,1.156,-0.331,-0.422,1.103,1.084,0.857,0.857,0.996,0.995,0.908,0.912,1.021,0.941,-0.926,-0.447,-0.603,0.606,0.755,0.784,0.958,1.115,1.146,0.816,1.180,1.171,1.146,1.168,1.183,1.183,1.183,1.183,0.712,-2.097,0.209,-63.762,0.996,1.037,0.633,0.637,1.575,-0.814,-1.165,0.000,257.766,156.192
2012-09-28 14:30:00,8.977,7.568,0.238,1.637,0.238,1.473,0.818,-1.313,-0.989,0.705,0.107,-1.475,0.635,0.981,1.081,0.869,0.121,213.000,0.175,1.492,0.677,0.945,0.660,0.660,0.014,-8.286,-0.372,-0.441,1.098,1.082,0.914,0.914,1.000,0.995,0.909,0.911,1.020,1.010,-3.839,-0.507,-0.619,0.601,0.552,0.745,0.945,1.118,1.139,0.817,1.180,1.170,1.149,1.168,1.182,1.182,1.182,1.182,0.922,1.547,0.068,-31.159,0.627,0.973,0.658,0.696,-0.369,-0.284,-2.571,0.000,257.204,157.156
2012-09-28 15:00:00,8.945,7.512,0.234,1.631,0.234,1.742,1.021,-1.032,-0.773,0.689,0.105,-1.897,0.706,0.749,1.174,1.108,0.101,-9.671,0.169,1.480,0.702,0.959,0.663,0.662,0.089,-1.016,-0.439,-0.472,1.094,1.080,0.949,0.949,1.003,0.994,0.910,0.910,1.020,1.255,4.243,-0.565,-0.626,0.594,0.780,0.720,0.895,1.119,1.123,0.819,1.180,1.168,1.148,1.161,1.182,1.182,1.182,1.170,0.834,1.194,0.135,-7.884,0.669,0.872,0.769,0.751,0.664,-0.953,-1.592,0.000,258.592,158.579
2012-09-28 15:30:00,8.950,7.555,0.235,1.632,0.235,2.554,1.263,-1.092,-0.793,0.728,0.102,-2.240,0.581,0.559,1.239,1.860,0.241,-10.271,0.162,1.468,0.675,0.987,0.666,0.664,0.154,-0.469,-0.509,-0.505,1.088,1.077,0.926,0.926,1.007,0.992,0.911,0.910,1.018,1.601,2.021,-0.602,-0.623,0.585,0.923,0.827,0.879,1.109,1.107,0.821,1.180,1.166,1.157,1.158,1.182,1.182,1.182,1.167,0.833,1.733,0.184,-7.642,0.701,1.291,0.834,0.811,0.318,-0.388,-0.023,0.000,260.063,159.391
2012-10-01 09:30:00,8.867,7.479,0.421,1.617,0.421,1.791,1.391,-2.505,-1.057,0.649,0.100,-2.538,0.887,0.552,1.365,-0.957,0.568,9.391,0.159,1.462,0.797,1.012,0.668,0.666,0.059,-0.457,-0.513,-0.507,1.089,1.078,0.926,0.926,1.007,0.992,0.911,0.909,1.018,1.737,1.636,-0.643,-0.633,0.582,1.005,0.866,0.862,1.111,1.105,0.822,1.180,1.164,1.158,1.158,1.168,1.168,1.168,1.152,0.787,-1.006,0.292,14.680,0.703,1.036,0.821,0.796,1.000,7.407,-0.288,0.000,256.015,158.297
2012-10-01 10:00:00,8.960,7.540,0.549,1.634,0.549,1.108,1.114,-2.380,-0.992,0.706,0.097,-3.439,1.138,0.508,1.139,0.709,0.313,7.299,0.152,1.450,0.899,1.041,0.669,0.668,0.184,-0.372,-0.542,-0.514,1.088,1.077,0.971,0.971,1.006,0.992,0.911,0.909,1.017,1.462,1.282,-0.723,-0.658,0.573,1.633,0.953,0.901,1.139,1.105,0.825,1.180,1.158,1.158,1.158,1.168,1.168,1.168,1.152,0.774,1.445,0.152,12.983,1.021,0.823,0.699,0.672,0.920,2.512,-1.635,0.000,258.047,157.909
2012-10-01 10:30:00,9.036,7.636,0.641,1.648,0.641,0.366,0.765,-2.384,-0.885,0.731,0.095,-4.888,0.431,0.490,0.871,61.816,-0.227,5.956,0.146,1.438,0.929,1.042,0.663,0.666,0.294,-0.250,-0.583,-0.538,1.080,1.074,1.083,1.083,1.005,0.993,0.912,0.908,1.017,0.795,1.027,-0.798,-0.667,0.570,2.977,1.232,0.911,1.142,1.114,0.833,1.180,1.146,1.158,1.172,1.168,1.168,1.160,1.157,0.765,20.176,-0.229,9.566,0.861,0.753,0.551,0.546,-0.517,-0.177,-0.475,0.000,259.765,157.615
2012-10-01 11:00:00,9.024,7.583,0.537,1.646,0.537,0.316,0.812,-2.052,-0.846,0.775,0.093,-8.018,-0.469,0.443,0.801,3.201,-0.242,6.116,0.139,1.427,0.926,1.032,0.658,0.663,0.300,-0.110,-0.641,-0.574,1.071,1.069,1.208,1.208,1.003,0.994,0.913,0.907,1.016,0.372,0.893,-0.877,-0.670,0.567,2.028,1.337,0.914,1.143,1.116,0.834,1.180,1.146,1.158,1.172,1.168,1.168,1.154,1.172,0.783,2.734,-0.298,9.383,1.159,0.984,0.571,0.539,0.933,-0.556,0.519,0.000,259.683,157.768
2012-10-01 11:30:00,9.039,7.630,0.459,1.649,0.459,0.292,0.957,-2.541,-0.940,0.724,0.091,-24.329,-0.377,0.275,0.660,0.350,-0.445,6.158,0.133,1.415,0.943,1.020,0.652,0.660,0.250,-0.005,-0.710,-0.602,1.063,1.065,1.330,1.330,1.001,0.997,0.913,0.906,1.015,0.347,0.814,-0.978,-0.680,0.564,0.763,1.374,0.878,1.154,1.115,0.837,1.180,1.149,1.158,1.171,1.168,1.168,1.152,1.167,0.659,0.166,-0.309,8.971,0.912,0.914,0.467,0.515,1.096,-0.358,-0.314,0.000,259.534,157.415
2012-10-01 12:00:00,9.086,7.650,0.518,1.657,0.518,-0.161,-0.845,-2.122,-0.831,0.754,0.090,35.684,-1.971,-1.446,0.477,2.301,-1.331,7.769,0.126,1.404,1.024,1.009,0.642,0.658,0.420,-0.096,-0.762,-0.587,1.057,1.062,1.617,1.617,1.002,0.999,0.914,0.906,1.014,0.202,0.726,-1.085,-0.681,0.561,1.795,1.712,0.914,1.162,1.107,0.843,1.180,1.158,1.167,1.183,1.168,1.168,1.152,1.167,0.551,2.263,-0.487,8.982,0.774,1.185,0.543,0.660,1.994,0.753,0.595,0.000,261.897,158.015
2012-10-01 12:30:00,9.076,7.660,0.447,1.655,0.447,-0.143,-0.115,-2.326,-0.885,0.665,0.090,11.654,8.602,19.067,0.588,1.405,-0.885,6.834,0.120,1.393,1.020,1.006,0.635,0.657,0.367,-0.264,-0.808,-0.551,1.054,1.061,2.141,2.141,1.003,1.000,0.916,0.906,1.014,-0.148,0.650,-1.181,-0.673,0.557,1.518,1.668,0.941,1.153,1.105,0.843,1.180,1.166,1.179,1.179,1.168,1.168,1.157,1.175,0.862,1.996,-0.610,6.927,1.074,1.344,0.504,0.588,-10.932,-34.200,-0.805,1.000,260.691,157.474
2012-10-01 13:00:00,9.081,7.673,0.436,1.656,0.436,12.900,-0.862,-2.327,-0.843,0.647,0.090,7.986,6.368,5.212,0.500,23.050,-1.330,6.134,0.114,1.381,1.090,1.006,0.629,0.658,0.356,-0.473,-0.854,-0.571,1.055,1.061,2.593,2.593,1.004,1.001,0.916,0.905,1.013,-0.356,0.597,-1.264,-0.667,0.548,0.640,1.339,1.010,1.143,1.103,0.846,1.180,1.167,1.179,1.179,1.168,1.168,1.167,1.176,0.983,2.270,-0.912,6.750,1.407,1.135,0.511,0.609,2.949,-1.236,-0.540,1.000,261.021,157.580
2012-10-01 13:30:00,9.092,7.638,0.423,1.658,0.423,1.952,-1.062,-2.293,-0.735,0.676,0.090,8.082,-51.333,10.957,0.443,1.010,-1.457,5.595,0.107,1.370,1.290,1.010,0.629,0.661,0.408,-0.830,-0.874,-0.593,1.057,1.062,2.466,2.466,1.005,1.001,0.918,0.905,1.012,-4.944,0.514,-1.295,-0.639,0.541,0.955,1.007,0.997,1.148,1.106,0.846,1.180,1.167,1.179,1.182,1.168,1.168,1.167,1.176,0.728,-1.895,-0.989,6.657,1.806,1.222,0.646,0.753,0.426,-1.323,-0.698,1.000,261.599,157.733
2012-10-01 14:00:00,9.089,7.638,0.410,1.658,0.410,1.733,-0.269,-2.147,-0.727,0.664,0.091,9.394,-25.839,-8.508,0.485,0.914,-1.009,6.359,0.101,1.360,1.386,1.012,0.626,0.665,0.393,-1.451,-0.901,-0.624,1.061,1.064,1.894,1.894,1.006,1.001,0.919,0.904,1.011,1.589,0.462,-1.336,-0.612,0.533,0.607,0.958,1.093,1.152,1.105,0.845,1.180,1.167,1.179,1.180,1.168,1.156,1.167,1.180,0.833,-1.685,-1.257,7.722,1.157,1.102,0.598,0.703,0.553,-0.993,-1.652,1.000,261.517,157.733
2012-10-01 14:30:00,9.127,7.685,0.409,1.665,0.409,-23.273,0.838,-3.291,-0.821,0.691,0.090,9.164,-6.000,-7.506,0.361,0.498,-0.492,3.333,0.095,1.349,1.454,1.028,0.627,0.670,0.411,-2.294,-0.938,-0.659,1.068,1.068,2.077,2.077,1.007,1.002,0.919,0.903,1.011,1.912,0.420,-1.402,-0.596,0.528,0.861,1.017,1.192,1.132,1.119,0.846,1.180,1.167,1.179,1.181,1.168,1.152,1.178,1.184,0.577,0.302,-0.871,4.677,1.088,1.184,0.663,0.755,-0.270,1.107,4.128,1.000,261.434,157.027
2012-10-01 15:00:00,9.124,7.685,0.391,1.664,0.391,-1.529,0.554,-2.796,-0.747,0.693,0.089,7.729,-2.199,-4.362,0.418,0.484,-0.884,3.459,0.089,1.339,1.481,1.046,0.627,0.673,0.432,-5.200,-1.030,-0.717,1.077,1.072,2.328,2.328,1.006,1.003,0.919,0.904,1.010,15.625,0.374,-1.502,-0.592,0.526,0.717,0.591,1.223,1.130,1.124,0.847,1.180,1.167,1.179,1.183,1.168,1.152,1.179,1.185,0.565,0.463,-1.549,5.176,1.714,1.077,0.781,0.811,-1.077,-2.462,-4.552,1.000,261.599,157.180
2012-10-01 15:30:00,9.166,7.728,0.413,1.672,0.413,-1.040,-0.038,-2.055,-0.747,0.731,0.088,5.287,-2.979,-6.526,0.239,0.745,-0.823,3.806,0.083,1.329,2.032,1.054,0.627,0.676,0.500,-15.706,-1.178,-0.790,1.087,1.077,2.745,2.745,1.006,1.005,0.921,0.903,1.010,-1.470,0.288,-1.620,-0.587,0.526,1.059,0.874,1.430,1.144,1.129,0.844,1.180,1.182,1.186,1.190,1.168,1.152,1.179,1.185,0.572,0.288,-0.988,5.566,2.226,1.485,0.847,0.845,-0.341,1.286,-0.538,1.000,263.070,157.333
